,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
373,2020-07-17,sh.000001,3214.4022,3252.7786,3181.2745,3214.1287,3210.0986,35965241300,486536118269.0000,3,0.997475,1,0.125544,0
374,2020-07-20,sh.000001,3243.9105,3314.1490,3220.6840,3314.1490,3214.1287,41855530600,544045656232.3000,3,1.159111,1,3.111895,0
375,2020-07-21,sh.000001,3330.5467,3336.6791,3300.5719,3320.8947,3314.1490,35925202900,488862180370.5000,3,0.995863,1,0.203542,0
376,2020-07-22,sh.000001,3315.1816,3381.9757,3311.7862,3333.1635,3320.8947,39333533500,540577040593.6000,3,1.090166,1,0.369443,0
377,2020-07-23,sh.000001,3306.1489,3336.3002,3257.8269,3325.1102,3333.1635,40704249900,546887089707.7000,3,1.151218,1,-0.241611,0
378,2020-07-24,sh.000001,3310.6449,3319.1268,3184.9645,3196.7684,3325.1102,42705402600,584311865016.6000,3,1.207739,1,-3.859776,0
379,2020-07-27,sh.000001,3210.3863,3221.9846,3174.6583,3205.2268,3196.7684,29931902100,402231919288.9000,3,0.829119,1,0.264592,0
380,2020-07-28,sh.000001,3226.1329,3245.2967,3208.4939,3227.9604,3205.2268,28937786100,389873696214.7000,3,0.817955,1,0.709267,0
381,2020-07-29,sh.000001,3221.9883,3294.5521,3209.9902,3294.5521,3227.9604,32492406200,453094399515.5000,3,0.918285,1,2.062965,0
382,2020-07-30,sh.000001,3299.5718,3312.4508,3282.1617,3286.8220,3294.5521,34070412100,476974005608.8000,3,0.962841,1,-0.234633,0
383,2020-07-31,sh.000001,3280.7959,3333.7859,3261.6135,3310.0065,3286.8220,35375897900,495778040702.2000,3,0.999587,1,0.705377,0
384,2020-08-03,sh.000001,3332.1826,3368.1028,3327.6773,3367.9658,3310.0065,40746086700,572430759824.7000,3,1.127570,1,1.751033,0
385,2020-08-04,sh.000001,3376.4402,3391.0743,3352.5017,3371.6875,3367.9658,44232855100,604942141521.3000,3,1.249419,1,0.110503,0
386,2020-08-05,sh.000001,3363.3324,3383.6365,3333.8770,3377.5648,3371.6875,38582302700,526515054657.5000,3,1.089812,1,0.174313,0
387,2020-08-06,sh.000001,3380.7621,3392.7048,3334.3341,3386.4631,3377.5648,41530251000,570488248065.2000,3,1.172942,1,0.263453,0
388,2020-08-07,sh.000001,3370.5878,3374.1330,3307.7127,3354.0352,3386.4631,40392963300,561435649551.0000,3,1.140678,1,-0.957574,0
389,2020-08-10,sh.000001,3341.5276,3399.9323,3335.0427,3379.2524,3354.0352,38137963000,527083944584.7000,3,1.053404,1,0.751847,0
390,2020-08-11,sh.000001,3379.4874,3409.0589,3336.0945,3340.2900,3379.2524,40045270600,514020764101.4000,3,1.130021,1,-1.152989,0
391,2020-08-12,sh.000001,3327.4929,3335.7290,3263.2653,3319.2656,3340.2900,37832895900,480731246079.0000,3,1.067596,1,-0.629418,0
392,2020-08-13,sh.000001,3328.1754,3338.1518,3309.4629,3320.7261,3319.2656,32429127800,387162288598.3000,3,0.915025,1,0.044001,0
393,2020-08-14,sh.000001,3315.6687,3362.0267,3302.7357,3360.0988,3320.7261,30599837600,367467421740.0000,3,0.863395,1,1.185665,0
394,2020-08-17,sh.000001,3373.9018,3450.8987,3369.3742,3438.8010,3360.0988,43459826000,537425075053.0000,3,1.199713,1,2.342259,0
395,2020-08-18,sh.000001,3441.9337,3456.7206,3432.6402,3451.0894,3438.8010,38072927500,493052155326.1000,3,1.072958,1,0.357345,0
396,2020-08-19,sh.000001,3444.5646,3454.4613,3406.1642,3408.1288,3451.0894,40572221400,498262158316.3000,3,1.143290,1,-1.244842,0
397,2020-08-20,sh.000001,3385.9645,3394.5570,3352.7767,3363.8988,3408.1288,33560098200,401815550096.0000,3,0.945410,1,-1.297780,0
398,2020-08-21,sh.000001,3380.2269,3393.9175,3358.0005,3380.6825,3363.8988,28748834000,361281752664.8000,3,0.809851,1,0.498936,0
399,2020-08-24,sh.000001,3391.1132,3396.5663,3368.0258,3385.6383,3380.6825,26622784100,345683380014.8000,3,0.734262,1,0.146592,0
400,2020-08-25,sh.000001,3392.8797,3408.8697,3364.1602,3373.5781,3385.6383,27711342100,355997790768.0000,3,0.780096,1,-0.356216,0
401,2020-08-26,sh.000001,3371.8083,3382.6032,3320.1355,3329.7388,3373.5781,29445103600,381928906554.3000,3,0.828902,1,-1.299490,0
402,2020-08-27,sh.000001,3333.4909,3351.8324,3312.9859,3350.1128,3329.7388,23709935300,317153391524.5000,3,0.667422,1,0.611880,0
403,2020-08-28,sh.000001,3346.2893,3405.8768,3339.6494,3403.8066,3350.1128,27132554900,379367046371.3000,3,0.763806,1,1.602746,0
404,2020-08-31,sh.000001,3416.5497,3442.7363,3395.4675,3395.6775,3403.8066,32347389000,436930125416.2000,3,0.892028,1,-0.238824,0
405,2020-09-01,sh.000001,3389.7424,3410.6068,3381.7108,3410.6068,3395.6775,24699924900,326850955347.9000,3,0.695129,1,0.439656,0
406,2020-09-02,sh.000001,3420.4693,3421.3959,3377.2111,3404.8017,3410.6068,26154631900,345638982329.5000,3,0.736067,1,-0.170207,0
407,2020-09-03,sh.000001,3404.0319,3425.6294,3374.2634,3384.9806,3404.8017,25534627900,350706563899.6000,3,0.718618,1,-0.582151,0
408,2020-09-04,sh.000001,3336.4076,3360.1061,3328.5518,3355.3666,3384.9806,22163655000,308179657648.7000,3,0.623749,1,-0.874865,0
409,2020-09-07,sh.000001,3349.9184,3368.2446,3285.6326,3292.5907,3355.3666,26061656700,357726463915.0000,3,0.732949,1,-1.870910,0
410,2020-09-08,sh.000001,3301.2173,3324.3929,3276.4431,3316.4170,3292.5907,27106627800,320229901328.0000,3,0.762115,1,0.723634,0
411,2020-09-09,sh.000001,3280.9974,3289.6148,3238.5606,3254.6279,3316.4170,35150974700,341054534059.1000,3,0.988285,1,-1.863128,0
412,2020-09-10,sh.000001,3282.2320,3285.4731,3227.6435,3234.8234,3254.6279,31247280400,309676743626.3000,3,0.878365,1,-0.608503,0
413,2020-09-11,sh.000001,3225.7836,3262.4976,3220.5363,3260.3461,3234.8234,22169883000,254844994260.0000,3,0.623180,1,0.788998,0
414,2020-09-14,sh.000001,3275.9181,3283.5325,3261.1479,3278.8138,3260.3461,21392413700,269219919654.1000,3,0.601298,1,0.566434,0
415,2020-09-15,sh.000001,3277.1284,3297.6904,3263.7522,3295.6795,3278.8138,19768440000,251763868533.5000,3,0.555820,1,0.514384,0
416,2020-09-16,sh.000001,3293.1678,3302.4556,3271.0750,3283.9244,3295.6795,20044336400,242270893454.5000,3,0.563547,1,-0.356682,0
417,2020-09-17,sh.000001,3277.3238,3290.4094,3248.4990,3270.4350,3283.9244,20293197200,279311053428.2000,3,0.570535,1,-0.410771,0
418,2020-09-18,sh.000001,3270.9110,3338.3243,3268.5260,3338.0897,3270.4350,25626078800,337025892904.0000,3,0.720463,1,2.068676,0
419,2020-09-21,sh.000001,3348.8988,3350.5893,3313.0714,3316.9351,3338.0897,21650309300,287691308070.7000,3,0.608383,1,-0.633734,0
420,2020-09-22,sh.000001,3290.6656,3320.2278,3265.7025,3274.3015,3316.9351,21401506500,269113293656.5000,3,0.601210,1,-1.285331,0
421,2020-09-23,sh.000001,3278.8358,3289.7624,3264.8907,3279.7105,3274.3015,16917806800,240742428786.7000,3,0.475242,1,0.165196,0
422,2020-09-24,sh.000001,3262.8790,3265.3451,3221.2365,3223.1764,3279.7105,20673601100,258259919724.5000,3,0.580379,1,-1.723753,0
423,2020-09-25,sh.000001,3234.3739,3239.4662,3208.0349,3219.4179,3223.1764,16482241900,220674476958.0000,3,0.462712,1,-0.116609,0
424,2020-09-28,sh.000001,3224.9769,3238.1825,3210.8925,3217.5346,3219.4179,15598278300,209672387616.8000,3,0.437659,1,-0.058498,0
425,2020-09-29,sh.000001,3231.8551,3242.7937,3219.7902,3224.3593,3217.5346,15134987000,207307813843.5000,3,0.424765,1,0.212110,0
426,2020-09-30,sh.000001,3232.7104,3244.9134,3202.3435,3218.0521,3224.3593,15350445700,205762857294.2000,3,0.430448,1,-0.195611,0
427,2020-10-09,sh.000001,3262.6105,3280.5124,3260.1873,3272.0762,3218.0521,18832564800,264171043762.6000,3,0.527787,1,1.678783,0
428,2020-10-12,sh.000001,3287.3281,3359.1526,3286.1111,3358.4652,3272.0762,25962240800,355700113686.6000,3,0.727751,1,2.640189,0
429,2020-10-13,sh.000001,3353.1213,3361.8315,3334.4989,3359.7499,3358.4652,20492610300,288505837527.6000,3,0.576401,1,0.038253,0
430,2020-10-14,sh.000001,3353.6247,3353.6247,3332.9635,3340.7782,3359.7499,19865938200,281159984704.8000,3,0.558571,1,-0.564676,0
431,2020-10-15,sh.000001,3342.9222,3354.5784,3330.0014,3332.1832,3340.7782,19103128200,263848674025.0000,3,0.536925,1,-0.257275,0
432,2020-10-16,sh.000001,3334.4568,3348.9543,3319.1100,3336.3582,3332.1832,19429542100,253448029476.6000,3,0.546099,1,0.125293,0
433,2020-10-19,sh.000001,3351.0961,3371.0862,3307.8407,3312.6671,3336.3582,21230354000,283882790191.0000,3,0.596689,1,-0.710089,0
434,2020-10-20,sh.000001,3307.1498,3328.1029,3293.7662,3328.1029,3312.6671,16508476200,227823367094.4000,3,0.463962,1,0.465963,0
435,2020-10-21,sh.000001,3332.1470,3332.1470,3304.1693,3325.0247,3328.1029,17763211500,246848139010.5000,3,0.499197,1,-0.092491,0
436,2020-10-22,sh.000001,3315.8206,3320.8787,3281.3662,3312.5005,3325.0247,16594998700,236428248945.4000,3,0.466296,1,-0.376665,0
437,2020-10-23,sh.000001,3308.1581,3326.0489,3276.6197,3277.9972,3312.5005,17420898200,249912883287.6000,3,0.489498,1,-1.041609,0
438,2020-10-26,sh.000001,3258.7028,3264.4464,3226.6018,3251.1188,3277.9972,16773179500,235462468392.9000,3,0.471289,1,-0.819964,0
439,2020-10-27,sh.000001,3240.7395,3258.3369,3235.5443,3254.3157,3251.1188,14911556600,217487420943.6000,3,0.418743,1,0.098332,0
440,2020-10-28,sh.000001,3256.2225,3275.8714,3238.3820,3269.2380,3254.3157,17318196500,256213458182.0000,3,0.486282,1,0.458539,0
441,2020-10-29,sh.000001,3235.7647,3289.7655,3231.1243,3272.7274,3269.2380,18470358900,278605665230.0000,3,0.518593,1,0.106734,0
442,2020-10-30,sh.000001,3278.6312,3279.8563,3219.4216,3224.5325,3272.7274,23018880300,328917241624.7000,3,0.646302,1,-1.472622,0
443,2020-11-02,sh.000001,3228.7150,3242.8041,3209.9094,3225.1196,3224.5325,22677913700,325321869127.4000,3,0.635911,1,0.018207,0
444,2020-11-03,sh.000001,3239.8063,3278.3806,3237.8539,3271.0744,3225.1196,21529786400,303730147810.2000,3,0.601964,1,1.424902,0
445,2020-11-04,sh.000001,3273.4326,3286.6212,3254.1113,3277.4402,3271.0744,18851412800,270723846522.5000,3,0.527031,1,0.194609,0
446,2020-11-05,sh.000001,3305.5798,3320.4080,3291.6000,3320.1333,3277.4402,22680146200,316292709979.0000,3,0.633725,1,1.302636,0
447,2020-11-06,sh.000001,3326.4645,3326.4645,3292.1507,3312.1590,3320.1333,23486413200,325485056730.6000,3,0.656254,1,-0.240180,0
448,2020-11-09,sh.000001,3329.4285,3380.8235,3329.4285,3373.7337,3312.1590,31021977100,429948921889.8000,3,0.866990,1,1.859050,0
449,2020-11-10,sh.000001,3387.6219,3387.6219,3346.1715,3360.1485,3373.7337,27870111300,390008391730.0000,3,0.778239,1,-0.402676,0
450,2020-11-11,sh.000001,3354.0247,3365.8360,3339.0407,3342.2025,3360.1485,27120465300,355802065547.2000,3,0.757146,1,-0.534084,0
451,2020-11-12,sh.000001,3344.4562,3350.2848,3329.4850,3338.6788,3342.2025,21650130900,286927436428.6000,3,0.604426,1,-0.105430,0
452,2020-11-13,sh.000001,3327.2293,3327.2293,3291.6425,3310.1046,3338.6788,22789836400,301527966899.0000,3,0.636193,1,-0.855854,0
453,2020-11-16,sh.000001,3325.6209,3346.9692,3313.6469,3346.9692,3310.1046,27959376100,333750600125.3000,3,0.780868,1,1.113699,0
454,2020-11-17,sh.000001,3347.1513,3347.6979,3323.9506,3339.8950,3346.9692,28363247900,353623369912.0000,3,0.790780,1,-0.211361,0
455,2020-11-18,sh.000001,3337.3315,3358.8938,3333.9916,3347.3034,3339.8950,28753125900,358745367424.6000,3,0.801650,1,0.221815,0
456,2020-11-19,sh.000001,3339.0864,3367.3328,3330.4496,3363.0876,3347.3034,25326299200,319520194519.5000,3,0.705979,1,0.471550,0
457,2020-11-20,sh.000001,3359.5966,3380.1489,3356.3086,3377.7267,3363.0876,26127121900,312659789107.0000,3,0.728277,1,0.435288,0
458,2020-11-23,sh.000001,3384.1039,3431.6529,3377.9862,3414.4899,3377.7267,37387204700,431504375645.3000,3,1.042746,1,1.088401,0
459,2020-11-24,sh.000001,3407.4087,3413.9263,3396.2436,3402.8225,3414.4899,30099414400,359505804879.5000,3,0.838440,1,-0.341703,0
460,2020-11-25,sh.000001,3417.5150,3423.4853,3362.3274,3362.3274,3402.8225,32211020700,383477785169.9000,3,0.897255,1,-1.190044,0
461,2020-11-26,sh.000001,3360.0609,3371.4537,3344.2822,3369.7334,3362.3274,25588682200,317308634999.9000,3,0.712774,1,0.220264,0
462,2020-11-27,sh.000001,3373.8434,3408.3071,3364.4919,3408.3071,3369.7334,28064989400,326069547157.5000,3,0.780780,1,1.144711,0
463,2020-11-30,sh.000001,3418.1583,3456.7365,3391.7551,3391.7551,3408.3071,38498996800,454500571790.1000,3,1.071660,1,-0.485637,0
464,2020-12-01,sh.000001,3388.9867,3457.6354,3386.9113,3451.9384,3391.7551,31618898000,385250751317.3000,3,0.879056,1,1.774400,0
465,2020-12-02,sh.000001,3453.5181,3465.7288,3435.8712,3449.3805,3451.9384,31281111400,383340845066.5000,3,0.869663,1,-0.074100,0
466,2020-12-03,sh.000001,3448.5403,3452.1612,3428.8044,3442.1359,3449.3805,29845993000,352422286605.3000,3,0.829727,1,-0.210026,0
467,2020-12-04,sh.000001,3436.7291,3448.4036,3417.0484,3444.5814,3442.1359,25627670500,329393208345.0000,3,0.712411,1,0.071046,0
468,2020-12-07,sh.000001,3446.6478,3449.5782,3414.3142,3416.6037,3444.5814,25452250800,336836800332.2000,3,0.707985,1,-0.812224,0
469,2020-12-08,sh.000001,3417.6936,3428.6618,3403.0263,3410.1771,3416.6037,22690732800,304635033509.6000,3,0.630491,1,-0.188099,0
470,2020-12-09,sh.000001,3416.0782,3422.5360,3371.9156,3371.9640,3410.1771,26074742400,339317806321.2000,3,0.724519,1,-1.120561,0
471,2020-12-10,sh.000001,3365.7310,3384.8875,3357.7531,3373.2758,3371.9640,24730830400,321616357218.9000,3,0.687157,1,0.038903,0
472,2020-12-11,sh.000001,3381.0080,3383.1783,3325.1720,3347.1910,3373.2758,29861715800,379848803590.6000,3,0.827985,1,-0.773278,0
473,2020-12-14,sh.000001,3349.5340,3371.1291,3338.6263,3369.1201,3347.1910,23980792600,316229132862.0000,3,0.665347,1,0.655149,0
474,2020-12-15,sh.000001,3366.5813,3373.5579,3348.4192,3367.2326,3369.1201,22566740200,315289741293.4000,3,0.625445,1,-0.056024,0
475,2020-12-16,sh.000001,3371.2632,3378.6626,3359.1705,3366.9832,3367.2326,22081397600,308823385266.9000,3,0.610458,1,-0.007407,0
476,2020-12-17,sh.000001,3367.2770,3406.1547,3354.0112,3404.8732,3366.9832,27546363100,364740477233.0000,3,0.761522,1,1.125340,0
477,2020-12-18,sh.000001,3400.4855,3413.8134,3382.7508,3394.8960,3404.8732,28099264100,354027376853.1000,3,0.775990,1,-0.293027,0
478,2020-12-21,sh.000001,3394.3945,3423.6088,3381.1158,3420.5693,3394.8960,28375979400,383898951602.5000,3,0.783582,1,0.756232,0
479,2020-12-22,sh.000001,3410.9678,3415.7538,3353.8581,3356.7822,3420.5693,32303765400,432199556488.2000,3,0.891638,1,-1.864809,0
480,2020-12-23,sh.000001,3362.4721,3394.2089,3360.2019,3382.3195,3356.7822,29952352700,413254779061.7000,3,0.826723,1,0.760767,0
481,2020-12-24,sh.000001,3382.1930,3394.0746,3354.0215,3363.1133,3382.3195,27504445000,363321144328.2000,3,0.759100,1,-0.567841,0
482,2020-12-25,sh.000001,3351.7901,3397.0066,3348.3453,3396.5626,3363.1133,29454689500,359094444683.1000,3,0.812910,1,0.994593,0
483,2020-12-28,sh.000001,3396.3590,3412.5193,3383.6540,3397.2854,3396.5626,31618154200,398159968832.7000,3,0.873288,1,0.021280,0
484,2020-12-29,sh.000001,3399.2939,3407.0884,3376.0876,3379.0362,3397.2854,31176918500,382102563807.2000,3,0.000000,1,-0.537170,0
485,2020-12-30,sh.000001,3375.0086,3414.4539,3374.4156,3414.4527,3379.0362,29102354300,377542350937.2000,3,0.802089,1,1.048124,0
486,2020-12-31,sh.000001,3419.7267,3474.9182,3419.7267,3473.0693,3414.4527,33567392600,450482318883.5000,3,0.925127,1,1.716720,0
487,2021-01-04,sh.000001,3474.6793,3511.6554,3457.2061,3502.9584,3473.0693,38079080000,523367700848.6000,3,1.049472,1,0.860596,0
488,2021-01-05,sh.000001,3492.1912,3528.6767,3484.7151,3528.6767,3502.9584,40799593400,568019462188.0000,3,1.124286,1,0.734188,0
489,2021-01-06,sh.000001,3530.9072,3556.8022,3513.1262,3550.8767,3528.6767,37023092600,521799529791.8000,3,1.020219,1,0.629131,0
490,2021-01-07,sh.000001,3552.9087,3576.2046,3526.6174,3576.2046,3550.8767,40534822600,545709628110.3000,3,1.116954,1,0.713286,0
491,2021-01-08,sh.000001,3577.6923,3588.0625,3544.8912,3570.1082,3576.2046,34555789600,502170815613.8000,3,0.952198,1,-0.170471,0
492,2021-01-11,sh.000001,3571.3212,3597.7022,3516.9862,3531.4978,3570.1082,36247915400,526895927277.3000,3,0.999551,1,-1.081491,0
493,2021-01-12,sh.000001,3518.0106,3608.3389,3517.4689,3608.3389,3531.4978,32340615300,485771186330.7000,3,0.891072,1,2.175878,0
494,2021-01-13,sh.000001,3613.2810,3622.3475,3575.5945,3598.6518,3608.3389,38812779100,554853439062.3000,3,1.069399,1,-0.268464,0
495,2021-01-14,sh.000001,3584.9324,3599.0584,3559.6001,3565.9046,3598.6518,34766681900,511325103695.8000,3,0.958187,1,-0.909985,0
496,2021-01-15,sh.000001,3566.2847,3589.2655,3533.7882,3566.3778,3565.9046,32461274400,480343780955.9000,3,0.894566,1,0.013270,0
497,2021-01-18,sh.000001,3554.7977,3608.7665,3544.2614,3596.2237,3566.3778,30165256500,451740700449.5000,3,0.831961,1,0.836869,0
498,2021-01-19,sh.000001,3596.3564,3603.1477,3553.0236,3566.3814,3596.2237,32343954100,467402582397.1000,3,0.890319,1,-0.829823,0
499,2021-01-20,sh.000001,3564.1210,3589.9624,3556.4425,3583.0920,3566.3814,27227166100,397144766184.5000,3,0.749468,1,0.468559,0
500,2021-01-21,sh.000001,3590.9247,3636.2444,3585.8017,3621.2641,3583.0920,32746699500,469855226645.9000,3,0.900790,1,1.065340,0
501,2021-01-22,sh.000001,3616.5401,3616.5401,3585.0339,3606.7496,3621.2641,32446308400,485452192409.9000,3,0.886557,1,-0.400813,0
502,2021-01-25,sh.000001,3605.3611,3637.1002,3591.0204,3624.2381,3606.7496,32734107000,527257347652.8000,3,0.895229,1,0.484883,0
503,2021-01-26,sh.000001,3610.9686,3610.9686,3564.7415,3569.4290,3624.2381,27813988400,436326664645.8000,3,0.759523,1,-1.512293,0
504,2021-01-27,sh.000001,3567.5485,3578.7968,3546.4920,3573.3412,3569.4290,26410716100,396270389618.8000,3,0.721165,1,0.109603,0
505,2021-01-28,sh.000001,3534.6685,3549.5440,3496.8788,3505.1759,3573.3412,27086246100,391574388026.6000,3,0.739602,1,-1.907607,0
506,2021-01-29,sh.000001,3521.7175,3531.5981,3446.5471,3483.0692,3505.1759,29366266400,416528620977.0000,3,0.801849,1,-0.630687,0
507,2021-02-01,sh.000001,3477.1715,3506.3889,3469.8750,3505.2836,3483.0692,27756790100,371473066288.8000,3,0.759244,1,0.637782,0
508,2021-02-02,sh.000001,3510.8084,3535.5020,3495.5681,3533.6849,3505.2836,26454063000,384127851092.3000,3,0.723000,1,0.810243,0
509,2021-02-03,sh.000001,3531.1490,3544.0092,3508.5069,3517.3080,3533.6849,29735171600,413731471970.7000,3,0.812515,1,-0.463451,0
510,2021-02-04,sh.000001,3503.7785,3524.7219,3465.7706,3501.8592,3517.3080,29883485400,418742552801.5000,3,0.816566,1,-0.439222,0
511,2021-02-05,sh.000001,3509.4874,3536.5417,3492.9624,3496.3329,3501.8592,29014617400,397391919559.0000,3,0.790545,1,-0.157810,0
512,2021-02-08,sh.000001,3504.5631,3542.2075,3492.1286,3532.4467,3496.3329,24979961900,359187319179.3000,3,0.680152,1,1.032905,0
513,2021-02-09,sh.000001,3539.7726,3604.0112,3528.6755,3603.4890,3532.4467,25382176000,371567972460.7000,3,0.690993,1,2.011136,0
514,2021-02-10,sh.000001,3612.6125,3662.7655,3612.5049,3655.0880,3603.4890,25794082400,392643389630.2000,3,0.702160,1,1.431918,0
515,2021-02-18,sh.000001,3721.0865,3731.6870,3663.6637,3675.3571,3655.0880,34030906500,483546564601.1000,3,0.925740,1,0.554545,0
516,2021-02-19,sh.000001,3661.7834,3699.6502,3634.0149,3696.1680,3675.3571,36105980400,484990205753.6000,3,0.982440,1,0.566228,0
517,2021-02-22,sh.000001,3707.1912,3717.2669,3642.4449,3642.4449,3696.1680,48882147800,599323102080.9000,3,1.329346,1,-1.453481,0
518,2021-02-23,sh.000001,3617.7013,3672.1511,3617.7013,3636.3573,3642.4449,39887317400,479631810240.2000,3,1.085180,1,-0.167130,0
519,2021-02-24,sh.000001,3638.9359,3645.6474,3531.5936,3564.0799,3636.3573,36215895200,484430414619.7000,3,0.985294,1,-1.987632,0
520,2021-02-25,sh.000001,3595.5424,3608.5568,3568.4735,3585.0458,3564.0799,36623229900,444735017112.4000,3,0.996325,1,0.588256,0
521,2021-02-26,sh.000001,3514.5648,3550.4055,3500.7036,3509.0804,3585.0458,33328006700,424485913919.4000,3,0.906652,1,-2.118952,0
522,2021-03-01,sh.000001,3531.4802,3552.5665,3511.9888,3551.3998,3509.0804,31548752600,402477044217.4000,3,0.857463,1,1.205997,0
523,2021-03-02,sh.000001,3566.8520,3566.8520,3485.3635,3508.5912,3551.3998,33983048600,427680453057.6000,3,0.922780,1,-1.205401,0
524,2021-03-03,sh.000001,3500.1576,3577.6218,3498.7192,3576.9045,3508.5912,34765684600,415490345736.0000,3,0.943920,1,1.947029,0
525,2021-03-04,sh.000001,3546.6406,3552.2024,3487.3757,3503.4916,3576.9045,39361612000,462233734230.9000,3,1.068711,1,-2.052414,0
526,2021-03-05,sh.000001,3463.3086,3523.5682,3456.6668,3501.9867,3503.4916,35640922300,408849901855.9000,3,0.967690,1,-0.042954,0
527,2021-03-08,sh.000001,3524.9830,3542.3039,3421.2153,3421.4141,3501.9867,38704795400,453859203341.8000,3,1.050487,1,-2.300768,0
528,2021-03-09,sh.000001,3415.3391,3429.1503,3328.3119,3359.2920,3421.4141,40765253900,456196190297.0000,3,1.106832,1,-1.815685,0
529,2021-03-10,sh.000001,3389.8388,3397.0251,3354.8230,3357.7372,3359.2920,29974916600,339571691506.0000,3,0.813865,1,-0.046284,0
530,2021-03-11,sh.000001,3369.9024,3436.8313,3369.9024,3436.8313,3357.7372,32211204400,369805365528.1000,3,0.874578,1,2.355577,0
531,2021-03-12,sh.000001,3447.2033,3454.5064,3417.2389,3453.0777,3436.8313,35802703500,381964281221.5000,3,0.972092,1,0.472715,0
532,2021-03-15,sh.000001,3441.8820,3457.4892,3392.5089,3419.9456,3453.0777,36781329300,381646491324.5000,3,0.998282,1,-0.959495,0
533,2021-03-16,sh.000001,3424.6524,3448.8829,3406.1746,3446.7334,3419.9456,31666874700,332388484730.3000,3,0.864116,1,0.783281,0
534,2021-03-17,sh.000001,3435.7319,3454.0562,3410.2815,3445.5509,3446.7334,28005981800,306630472148.0000,3,0.764171,1,-0.034308,0
535,2021-03-18,sh.000001,3449.6413,3478.1447,3449.3774,3463.0681,3445.5509,28440389100,316529174115.7000,3,0.776025,1,0.508401,0
536,2021-03-19,sh.000001,3423.8733,3439.5236,3389.2929,3404.6634,3463.0681,30916171600,339992292814.0000,3,0.843549,1,-1.686502,0
537,2021-03-22,sh.000001,3406.1227,3443.6596,3404.2341,3443.4392,3404.6634,31255908400,332535035841.3000,3,0.852819,1,1.138903,0
538,2021-03-23,sh.000001,3445.3408,3445.4159,3390.0477,3411.5088,3443.4392,32638940900,343477167707.1000,3,0.890549,1,-0.927282,0
539,2021-03-24,sh.000001,3394.1283,3415.2949,3362.1847,3367.0606,3411.5088,31739869700,344800038245.8000,3,0.865997,1,-1.302890,0
540,2021-03-25,sh.000001,3355.0706,3382.2260,3344.9695,3363.5915,3367.0606,27067609700,290223442604.1000,3,0.738036,1,-0.103031,0
541,2021-03-26,sh.000001,3373.3171,3423.2231,3373.3171,3418.3267,3363.5915,27461498700,322408619946.0000,3,0.748632,1,1.627284,0
542,2021-03-29,sh.000001,3429.6322,3449.8338,3409.8868,3435.2958,3418.3267,28482424300,327944119662.4000,3,0.776490,1,0.496415,0
543,2021-03-30,sh.000001,3432.5288,3457.6345,3423.3154,3456.6766,3435.2958,28542308100,331625651218.5000,3,0.778079,1,0.622386,0
544,2021-03-31,sh.000001,3452.2078,3452.2078,3420.8321,3441.9115,3456.6766,28304926100,314174120171.9000,3,0.771210,1,-0.427147,0
545,2021-04-01,sh.000001,3444.8102,3470.0311,3438.8255,3466.3315,3441.9115,27524429500,292651912290.5000,3,0.749924,1,0.709489,0
546,2021-04-02,sh.000001,3472.6276,3487.5862,3462.8321,3484.3924,3466.3315,26265487300,317953200767.5000,3,0.715578,1,0.521038,0
547,2021-04-06,sh.000001,3491.6336,3493.2806,3471.7610,3482.9674,3484.3924,23474667100,286329672740.3000,3,0.639539,1,-0.040897,0
548,2021-04-07,sh.000001,3483.4211,3483.4211,3453.1947,3479.6256,3482.9674,29578697800,323650987028.2000,3,0.805797,1,-0.095947,0
549,2021-04-08,sh.000001,3467.4871,3495.9086,3459.3246,3482.5548,3479.6256,33175532900,348011326769.4000,3,0.903795,1,0.084181,0
550,2021-04-09,sh.000001,3475.4434,3475.4467,3442.1392,3450.6772,3482.5548,28008519600,306422226254.5000,3,0.763031,1,-0.915351,0
551,2021-04-12,sh.000001,3445.9696,3456.1581,3403.9012,3412.9477,3450.6772,30957723900,338890339564.4000,3,0.843351,1,-1.093394,0
552,2021-04-13,sh.000001,3411.2928,3425.3945,3387.9020,3396.4700,3412.9477,27062605400,290539879926.0000,3,0.736552,1,-0.482800,0
553,2021-04-14,sh.000001,3397.0210,3420.0278,3392.9751,3416.7212,3396.4700,23324232700,269010070613.9000,3,0.634809,1,0.596243,0
554,2021-04-15,sh.000001,3409.6139,3409.6139,3373.0939,3398.9875,3416.7212,23400505400,272569196767.4000,3,0.636885,1,-0.519027,0
555,2021-04-16,sh.000001,3407.1880,3432.6286,3394.1344,3426.6178,3398.9875,25857967200,295951094704.6000,3,0.703762,1,0.812898,0
556,2021-04-19,sh.000001,3427.5480,3479.0099,3414.3564,3477.5485,3426.6178,30273581900,368472467524.5000,3,0.823865,1,1.486326,0
557,2021-04-20,sh.000001,3467.1481,3494.2983,3463.4637,3472.9427,3477.5485,28530008200,358982768197.6000,3,0.776356,1,-0.132444,0
558,2021-04-21,sh.000001,3456.2991,3481.2511,3450.1113,3472.9298,3472.9427,25377785900,323914146231.9000,3,0.690873,1,-0.000371,0
559,2021-04-22,sh.000001,3482.8328,3485.3585,3456.3156,3465.1138,3472.9298,25111451000,317081034873.3000,3,0.682789,1,-0.225055,0
